crime,cultural,food,health,location,other,social,sport,weather,traffic,tweets
0,0,0,0,0,0,0,0,0,0,"5.9923964294528998e+17 : @BLacC__ <O> that's <O> a <B-NP/O><O> great <I-NP/O><O> strategy <E-NP/O><O> right <B-NP/O><O> there. <I-NP/O><O> Sort <E-NP/O><O> of <S-PP/O><O> like <S-PP/O><O> Nicki <B-NP/B-PER><O> Minaj <E-NP/E-PER><O> if <S-SBAR/O><O> you <S-NP/O><O> think <S-VP/O><O> about <S-PP/O><O> it <S-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923964967295795e+17 : So <I-NP/O><O> @CamdenRocksFest <O> will <B-VP/O><O> be <I-VP/O><O> announcing <E-VP/O><O> their <B-NP/O><O> secret <I-NP/O><O> headliner <E-NP/O><O> this <B-NP/O><O> Monday <E-NP/O><O> at <S-PP/O><O> 9am. <O> It'll <O> be <E-VP/O><O> their <B-NP/O><O> only <I-NP/O><O> UK <I-NP/S-LOC><O> appearance <E-NP/O><O> this <B-NP/O><O> year...any <O> guesses? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.99239650264384e+17 : Bravo <I-NP/B-ORG><O> Samo <E-NP/I-ORG><O> and <O/I-ORG><O> Kenza <B-NP/E-ORG><O> #TheStoryOfLove <O> http://t.co/tLZhAMKgIt <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923965213087706e+17 : Having <B-VP/O><O> debuted <E-VP/O><O> worlds <S-NP/O><O> first <B-ADJP/O><O> retail <E-ADJP/O><O> #minibond <O> in <S-PP/O><O> 2009 <S-NP/O><O> now <S-ADVP/O><O> amazed <S-VP/O><O> how <S-ADVP/O><O> many <S-NP/O><O> have <B-VP/O><O> followed <E-VP/O><O> our <B-NP/O><O> #altfi <O> #bypassbanks <O> trail! <O> Energy. <O> Cricket. <O> Choc <E-NP/E-ORG><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923968588243405e+17 : @SWagenknecht <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923969281559795e+17 : @Frizbot <O> Thanks <I-NP/I-ORG><O> Naomi. <O> Feel <S-VP/O><O> kind <S-NP/O><O> of <S-PP/O><O> light <S-NP/O><O> headed <S-VP/O><O> now. <O> In <S-PP/O><O> a <B-NP/O><O> good <I-NP/O><O> way. <O> Thinking <S-VP/O><O> about <S-PP/O><O> what <S-NP/O><O> all <S-NP/O><O> this <S-NP/O><O> means <S-VP/O><O> for <S-PP/O><O> the <B-NP/O><O> future. <O> Good <B-NP/O><O> stuff <E-NP/O><O> I <S-NP/O><O> think! <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923972800149504e+17 : KERRANG: <O> KoRnâ€™s <O> Jonathan <I-NP/I-PER><O> Davis <E-NP/I-PER><O> Teases <S-VP/I-PER><O> New <B-NP/I-PER><O> Song, <O> Can <O/O><O> You <S-NP/O><O> Hear <S-VP/O><O> Me <S-NP/O><O> http://t.co/gRlr3Bjll7 <O> http://t.co/cz5ThTkYkP <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923973976241805e+17 : @quelle_folie <O> @PauloRelli <O> Do <O/E-PER><O> we <S-NP/O><O> need <B-VP/O><O> to <I-VP/O><O> book? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923974908220595e+17 : @TanyaBurr <O> Tanya <E-NP/E-PER><O> how's <O> your <I-NP/O><O> day <E-NP/O><O> been <S-VP/O><O> so <B-ADVP/O><O> far? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923974953939405e+17 : Jake <B-NP/B-PER><O> Livermore <E-NP/E-PER><O> should <B-VP/O><O> join <E-VP/O><O> us.... <O> Shez <S-NP/S-PER><O> with <S-PP/O><O> the <B-NP/O><O> vodka, <O> Jake <S-NP/S-PER><O> with <S-PP/O><O> the <B-NP/O><O> Charlie! <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923974948901299e+17 : Loving <S-VP/O><O> it <S-NP/O><O> Friday <B-NP/O><O> good <I-NP/O><B-LOCATION> news <I-NP/O><I-LOCATION> beautiful <I-NP/O><O> finished <I-NP/O><O> product <E-NP/O><O> arrived <S-VP/O><O> #excited <O> #tea <O> @VirginStartUp <O> @vmpioneers <O> http://t.co/xOnw86YO16 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923975889263795e+17 : @piersmorgan <O> .funniest <O> thing <I-NP/O><O> ive <E-NP/O><O> heard <S-VP/O><O> today <S-NP/O><O> is <S-VP/O><O> that <S-SBAR/O><O> Mr <B-NP/O><O> Graves <E-NP/S-PER><O> actually <S-ADVP/O><O> thought <S-VP/O><O> his <B-NP/O><O> private <I-NP/O><O> convo <E-NP/O><O> with <S-PP/O><O> pietersen <S-NP/O><O> would <B-VP/O><O> stay <E-VP/O><O> private <B-NP/O><O> #deluded <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923977240252403e+17 : Installed <O/O><O> my <B-NP/O><O> @Droidsticks <O> box, <O> bit <S-NP/O><O> of <S-PP/O><O> an <B-NP/O><O> effort <E-NP/O><O> to <B-VP/O><O> get <I-VP/O><O> going <I-VP/O><O> but <I-VP/O><O> worth <E-VP/O><O> it. <B-NP/O><O> Long <I-NP/O><O> time <I-NP/O><O> user <E-NP/O><O> of <S-PP/O><O> Kodi <S-NP/S-ORG><O> so <O/O><O> it's <O> good <S-NP/O><O> to <S-ADJP/O><O> get <B-VP/O><O> it <E-VP/O><O> on <S-NP/O><O> the <S-PP/O><O> tv <B-NP/O><O> now. <O> ðŸ‘Œ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923977955802701e+17 : OMG <E-NP/S-ORG><O> we <S-NP/O><O> just <S-ADVP/O><O> sang <S-VP/O><O> London's <O> burning <E-NP/O><O> while <S-SBAR/O><O> going <S-VP/O><O> past <S-PP/O><O> a <B-NP/O><O> police <I-NP/O><O> officer.... <O> We <S-NP/O><O> got <S-VP/O><O> the <B-NP/O><O> weirdest <I-NP/O><O> look <E-NP/O><O> in <S-PP/O><O> the <B-NP/O><O> world <I-NP/O><O> lol <E-NP/O><O> xD <O/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923979813459994e+17 : Bruh <O/S-PER><O> I <S-NP/O><O> just <S-ADVP/O><O> saw <S-VP/O><O> two <B-NP/O><O> original <I-NP/O><O> copies <E-NP/O><O> of <S-PP/O><O> the <B-NP/O><O> Magna <I-NP/B-ORG><O> Carta <E-NP/E-ORG><O> that <S-NP/O><O> was <S-VP/O><O> so <B-ADJP/O><O> cool <E-ADJP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.99239806720352e+17 : @gaylifeworlds <O> @theshabaroon <O> I <S-NP/O><O> think <S-VP/O><O> this <B-NP/O><O> version <E-NP/O><O> is <S-VP/O><O> more <B-ADJP/O><O> British <E-ADJP/S-MISC><O> than <S-PP/O><O> Turkish <S-NP/S-MISC><O> :) <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923981114108698e+17 : Learning <S-VP/O><O> from <S-PP/O><O> the <B-NP/O><O> best <I-NP/O><O> netaporter <I-NP/O><O> Global <I-NP/B-ORG><O> Head <E-NP/I-ORG><O> of <S-PP/I-ORG><O> Personal <B-NP/I-ORG><O> Shopping <E-NP/E-ORG><B-SOCIAL> @lupeslondon <O> #dungareedayâ€¦ <O> https://t.co/3iKKl3E2B7 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923984664173798e+17 : @Alexey_Pushkov <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923984945607501e+17 : Need <S-VP/O><O> a <B-NP/O><O> beautiful <I-NP/O><O> baby <I-NP/O><O> outfit? <O> see <S-VP/O><O> our <B-NP/O><O> tutus <I-NP/O><O> &amp; <O> t-shirts <S-NP/O><O> at <S-PP/O><O> http://t.co/7SWUgqLjUo <O> Free <I-NP/I-MISC><O> Gift <I-NP/I-MISC><O> Box <I-NP/I-MISC><O> &amp; <O> P&amp;P <O> @UKBusinessRT <O> http://t.co/jcnuHAnhrp <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923986673660698e+17 : Still <B-VP/O><O> reading <E-VP/O><O> about <B-NP/O><O> journalists <E-NP/O><O> following <S-PP/O><O> Johnny <B-NP/B-PER><O> Depp, <O> each <S-NP/O><O> with <S-PP/O><O> their <B-NP/O><O> two <I-NP/O><O> cents' <O> worth <I-NP/O><O> . <I-NP/O><O> Sad <I-NP/O><O> case <E-NP/O><O> of <S-PP/O><O> wags <S-NP/O><O> tailing <S-VP/O><O> the <B-NP/O><O> dog <I-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923986675322906e+17 : @gaybaldnbearded <O> @skinpupmick <O> @craigwoods_uk <O> I <S-NP/O><O> thought <S-VP/O><O> that <S-NP/O><O> doing <S-VP/O><O> that <S-NP/O><O> turned <S-VP/O><O> your <B-NP/O><O> telly <E-NP/O><O> over <S-PP/O><O> to <S-PP/O><O> Babestation <S-NP/S-MISC><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923986740350195e+17 : MY <B-NP/O><O> BABY <E-NP/O><O> LOVES <S-VP/O><O> OH <S-ADVP/O><O> MY <B-NP/O><O> GODOD <I-NP/B-MISC><O> DK <I-NP/E-MISC><O> http://t.co/oQP6dqjwkB <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923987325454694e+17 : @periscopeco <O> why <S-ADVP/O><O> are <S-VP/O><O> you <S-NP/O><O> not <B-CONJP/O><O> actively <E-CONJP/O><O> blocking <S-VP/O><B-TRAFFIC> the <B-NP/O><O> streams <E-NP/O><O> of <S-PP/O><O> children <S-NP/O><O> broadcasting <S-VP/O><O> from <S-PP/O><O> their <B-NP/O><O> bedrooms? <O> #insane <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923987957533901e+17 : The <B-NP/O><O> only <I-NP/O><O> loanees <E-NP/O><O> from <S-PP/O><O> this <B-NP/O><O> season <E-NP/O><O> I'd <O> consider <I-VP/O><O> having <E-VP/O><O> back <S-ADVP/O><O> Ansah <B-NP/S-PER><O> and <I-NP/O><O> Kellett, <O> but <O/O><O> both <S-NP/O><O> have <S-VP/O><O> bigger <B-NP/O><O> futures <E-NP/O><O> than <S-PP/O><O> L2. <O> #pafc <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923988100983194e+17 : A <B-NP/O><O> gr8 <I-NP/O><O> friend <E-NP/O><O> has <B-VP/O><O> asked <E-VP/O><O> me <S-NP/O><O> out <S-PRT/O><O> for <S-PP/O><O> a <B-NP/O><O> drink <E-NP/O><O> tonight <S-NP/O><O> after <S-PP/O><O> leaving <S-VP/O><O> my <B-NP/O><O> lovely <I-NP/O><O> daughter <E-NP/O><O> in <S-PP/O><O> # <O/O><O> Manchester <O/S-LOC><B-SPORT> #emptynest <O> #bestfriends <O> ðŸ· <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923988705381606e+17 : @TatianaAnsellCo <O> Hello <B-NP/I-PER><O> Tatiana. <O> How <S-ADVP/O><O> are <S-VP/O><O> you? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923988809404403e+17 : @ergocommonsense <O> @rodneyroofer <O> you <S-NP/O><O> go <S-VP/O><O> live <S-ADVP/O><O> in <S-PP/O><O> your <B-NP/O><O> bubble <E-NP/O><O> of <S-PP/O><O> meh <S-NP/O><O> then. <O> I'll <O> fight <E-VP/O><O> the <B-NP/O><O> thing <E-NP/O><O> that <S-NP/O><O> is <B-VP/O><O> destroying <E-VP/O><O> freedom, <O> democracy <S-NP/O><O> and <O/O><O> UK <B-NP/S-LOC><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923989971644006e+17 : Waffles, <O> apricot <I-NP/O><O> &amp; <O> yogurt <B-NP/O><O> ice <I-NP/O><O> cream <I-NP/O><B-FOOD> w. <I-NP/O><O> candied <I-NP/O><O> pistachio <E-NP/O><O> pvwestlondon <S-VP/O><O> #afternoontea <O> #sweettreatâ€¦ <O> https://t.co/7FH9G1zl7J <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923990215753306e+17 : Where <S-ADVP/O><O> the <B-NP/O><O> hell <E-NP/O><O> am <S-VP/O><O> I <S-NP/O><O> going <B-VP/O><O> to <I-VP/O><O> find <E-VP/O><O> a <B-NP/O><O> blue <I-NP/O><O> Power <I-NP/B-ORG><O> Rangers <I-NP/E-ORG><O> outfit <E-NP/O><O> for <S-PP/O><O> the <B-NP/O><O> Rugby <I-NP/B-MISC><O> Sevens <I-NP/E-MISC><O> tomorrow??... <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923991204344602e+17 : <O> The <B-NP/O><B-LOCATION> way <E-NP/O><I-LOCATION> I <S-NP/O><O> just <S-ADVP/O><O> moonwalked <S-VP/O><O> out <S-PP/O><O> of <S-PP/O><O> work <S-NP/O><O> because <S-SBAR/O><O> I <S-NP/O><O> got <B-VP/O><O> to <I-VP/O><O> leave <E-VP/O><O> early <S-ADVP/O><O> ðŸ’ƒ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923991461455501e+17 : @FavershamLabourPls <O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/4NCe3S6w9H <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923991918215603e+17 : @exactlyoakley <O> yeah <O/O><O> I <S-NP/O><O> love <S-VP/O><O> the <B-NP/O><O> actor <E-NP/O><O> but <O/O><O> I <S-NP/O><O> don't <O> like <S-PP/O><O> his <B-NP/O><O> character <E-NP/O><O> and <O/O><O> Jo <S-NP/S-PER><O> though <S-SBAR/O><O> I <S-NP/O><O> want <B-VP/O><O> to <I-VP/O><O> cry <E-VP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923993112338803e+17 : @MrJasonJames <O> you <S-NP/O><O> were <S-VP/O><O> amazing, <O> well <B-VP/O><O> done <E-VP/O><O> Ken <B-NP/S-PER><O> xx <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923994662970995e+17 : @BBCNewsUS <O> USA <S-NP/E-LOC><O> Busted-Exposed <O> -shootings <O> Feby <S-VP/O><O> 20, <O> 2014 <S-NP/O><O> in <S-PP/O><O> Kiev's <O> Maidan <I-NP/B-LOC><O> Square. <O> Directed <S-VP/O><O> by <S-PP/O><O> John <B-NP/B-PER><O> Beck-Hofmann. <O> https://t.co/pX3Du9NLd8 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923995287503706e+17 : @doskaobjavlenij <O> Pritet! <O> Kak <B-NP/B-PER><O> dela? <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923995974530701e+17 : BREAKING: <O> Messi <S-NP/S-PER><O> spotted <S-VP/O><O> outside <S-PP/O><O> Old <B-NP/B-LOC><O> Trafford <E-NP/E-LOC><O> this <B-NP/O><O> afternoon!! <O> http://t.co/bxet2dgnEs <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923997112861094e+17 : @FHWebTeam <O> Pls <I-NP/I-ORG><O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/lhSQK4i1OT <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923998315780506e+17 : Times <I-NP/B-MISC><O> Sport, <O> @timessport <O> is <B-VP/O><O> now <I-VP/O><O> trending <E-VP/O><O> in <S-PP/O><O> #London <O> http://t.co/K1m5a2VteU <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9923998649239603e+17 : <O> TICKETS: <B-CULTURAL> World <E-NP/O><O> Champs <B-NP/B-MISC><O> withdrawal? <O> Get <I-NP/E-MISC><O> yourself <S-VP/O><O> excited <S-NP/O><O> for <S-VP/O><O> next <S-PP/O><O> season <B-NP/O><O> - <E-NP/O><O> TICKETS <O/O><B-CULTURAL> NOW <S-NP/O><O> ON <S-ADVP/O><O> SALE! <O> http://t.co/B2YmxFUvm8 <O> http://t.co/FvbZlJHynY <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924000802171302e+17 : <O> VOTE <S-VP/O><B-SOCIAL> TESSA <B-NP/B-PER><O> JOWELL <E-NP/E-PER><O> AS <S-PP/O><O> LABOUR <B-NP/O><O> CANDIDATE <E-NP/O><O> FOR <S-PP/O><O> LONDON <B-NP/S-LOC><O> MAYOR <I-NP/O><O> JUNE <I-NP/O><O> 2016 <E-NP/O><O> TO <B-VP/O><O> TURN <E-VP/O><O> AROUND <S-PRT/O><O> LONDON <S-NP/S-LOC><O> AS <S-PP/O><O> TESSA <S-NP/S-PER><O> BROUGHT <S-VP/O><O> IN <B-NP/O><O> OLYMPICS. <B-TRAFFIC> http://t.co/wsfNgDBd8V <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924001216988006e+17 : Have <S-VP/O><O> you <S-NP/O><O> seen <S-VP/O><O> our <B-NP/O><O> collab <E-NP/O><O> with <S-PP/O><O> @OFFLIFE_comic <O> ? <O/O><O> its <O/O><O> going <B-VP/O><O> to <I-VP/O><O> be <E-VP/O><O> GREAT! <O> Tickets <E-NP/O><B-CULTURAL> available <S-ADJP/O><O> here <S-ADVP/O><O> https://t.co/dZ3kuMRlYB <O> http://t.co/8RBBsA2HYQ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924001271513894e+17 : I'd <O> do <E-VP/O><O> unforgivable <B-NP/O><O> things <E-NP/O><O> for <S-PP/O><O> an <B-NP/O><O> ice <I-NP/O><O> cold <I-NP/O><O> Powerade <E-NP/S-PER><O> right <B-ADVP/O><O> now <E-ADVP/O><O> #hanging <O> #dehydratedasfuck <O> #trainride <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924001951831706e+17 : @blujayrain <O> Think <S-VP/O><O> the <B-NP/O><O> fish <E-NP/O><O> is <S-VP/O><O> in <S-PP/O><O> an <B-NP/O><O> Anemone <E-NP/O><O> For <S-PP/O><O> what <S-NP/O><O> it's <O> worth <S-ADJP/O><O> Jo <S-NP/B-PER><O> Been <S-VP/E-PER><O> busy <S-ADJP/O><O> again <S-ADVP/O><O> don't <O> hear <S-VP/O><O> as <B-NP/O><O> much <E-NP/O><O> from <S-PP/O><O> you <S-NP/O><O> these <B-NP/O><O> days <E-NP/O><O> Enjoy <S-VP/O><O> your <B-NP/O><O> evening <E-NP/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924002275209997e+17 : Tree <I-NP/O><O> Trail <E-NP/O><O> by <S-PP/O><O> @ArtPlumstead <O> with <S-PP/O><O> Plumstead <B-NP/B-ORG><O> Manor <I-NP/I-ORG><O> Sch <I-NP/E-ORG><O> 17 <E-NP/O><O> May <B-NP/O><O> 2.30pm <E-NP/O><O> meet <S-VP/O><O> at <S-PP/O><O> corner <B-NP/O><O> Lakedale <I-NP/B-MISC><O> Rd/Winns <O> Common. <O> 2 <I-NP/O><O> hr <I-NP/O><O> walk <E-NP/O><O> and <O/O><O> talk. <O> FREE <O/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924004284701901e+17 : TAYLOR <I-NP/B-PER><O> MOZÃƒO <O> ME <S-NP/O><O> AGUARDE <O/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924006190174195e+17 : 67 <I-NP/O><O> years <E-NP/O><O> ago <S-ADVP/O><O> today, <O> 700,000 <B-NP/O><O> Palestinians <E-NP/S-MISC><O> were <B-VP/O><O> forcibly <I-VP/O><O> removed <E-VP/O><O> from <S-PP/O><O> our <B-NP/O><O> land, <O> but <O/O><O> we'll <O> be <E-VP/O><O> back <S-ADVP/O><O> #Nakba67 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924006198982694e+17 : @SanlamFOUR <O> Just <S-NP/O><O> how <S-ADVP/O><O> does <O/O><O> Breon <S-NP/S-PER><O> do <S-VP/O><O> it. <S-NP/O><O> @edwray21 <O> must <B-VP/O><O> be <E-VP/O><O> so <B-ADJP/O><O> proud <E-ADJP/O><O> of <S-PP/O><O> the <B-NP/O><O> lad.... <O> #BreonGate <O> #ThisIsPlay <O> #TapTapBoom <O> http://t.co/AcD2WXfR1Z <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924007166607398e+17 : @PlayinfavershamPls <O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O> http://t.co/ppKPrpoSUL <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924008493260006e+17 : <O> Day <I-NP/O><B-LOCATION> 1 <E-NP/O><I-LOCATION> of <S-PP/O><O> Purelent. <O> ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.99240100933968e+17 : @sarkodie <O> ma <O/O><O> nigga <O/O><O> make <S-VP/O><O> wild <B-NP/O><O> n <E-NP/O><O> get <S-VP/O><O> a <B-NP/O><O> Kendrick <E-NP/S-PER><O> ft. <O/O><O> ðŸ˜ƒ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924010992237402e+17 : Discover <S-VP/O><O> Nell <S-NP/S-PER><O> plated <S-VP/O><O> in <S-PP/O><O> gold <S-NP/O><O> - <O/O><O> For <S-PP/O><O> those <S-NP/O><O> who <S-NP/O><O> will <B-VP/O><O> not <I-VP/O><O> put <E-VP/O><O> a <B-NP/O><O> price <E-NP/O><O> on <S-PP/O><O> their <B-NP/O><O> pleasure <I-NP/O><O> http://t.co/AjhaSSkHgC <O> #cocodemer <O> http://t.co/eoQuB5zqvM <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924012524833203e+17 : Great <I-NP/O><O> shot <E-NP/O><O> from <S-PP/O><O> an <B-NP/O><O> installation <E-NP/O><O> completed <S-VP/O><O> this <B-NP/O><O> week <E-NP/O><O> @ <O/O><O> West <B-NP/B-LOC><O> Wickham, <O> Bromley, <O> United <B-NP/B-LOC><B-LOCATION> Kingdom <I-NP/E-LOC><I-LOCATION> https://t.co/JY6P7TIPO4 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924013049538995e+17 : @LadyFaversham <O> Pls <I-NP/I-ORG><O> RT! <O> Premium <B-NP/O><O> car <I-NP/O><B-TRAFFIC> brand <E-NP/O><O> wants <S-VP/O><O> Faversham <B-NP/S-ORG><O> 2 <I-NP/O><O> test <E-NP/O><O> drive <S-VP/O><B-TRAFFIC> its <B-NP/O><O> new <I-NP/O><O> cars. <O> Apply <S-VP/O><O> at: <O> http://t.co/wLBfUiJ6l9 <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924013112036595e+17 : @RussianEmbassy <O> @SNalobin <O> Lovely <B-NP/E-PER><O> monument. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924013625004006e+17 : @RT_com <O> @NeilClark66 <O> Saaksville <S-NP/E-PER><O> convicted <S-VP/O><O> murderer <S-NP/O><O> on <S-PP/O><B-LOCATION> the <B-NP/O><I-LOCATION> run <E-NP/O><I-LOCATION> - <O/O><O> good <B-NP/O><O> company <E-NP/O><O> for <S-PP/O><O> McCain! <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924017440979802e+17 : @drlangtry_girl <O> @LadyFOHF <O> squishing <S-NP/O><O> is <S-VP/O><O> probably <S-ADVP/O><O> a <B-NP/O><O> bit <E-NP/O><O> harsh, <O> shooting <S-NP/O><B-CRIME> actual <S-ADJP/O><O> daggers <S-NP/O><O> at <S-PP/O><O> them <S-NP/O><O> probably <S-ADVP/O><O> okay. <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924017649431795e+17 : @oldvictheatre <O> @MeleseWinn <O> Good <B-NP/O><B-SPORT> Luck <E-NP/O><I-SPORT>
"
0,0,0,0,0,0,0,0,0,0,"5.9924018513878195e+17 : I <S-NP/O><O> feel <S-VP/O><O> so <B-ADJP/O><O> insecure <E-ADJP/O><O> about <S-PP/O><O> my <B-NP/O><O> body <E-NP/O><O> and <O/O><O> the <B-NP/O><B-LOCATION> way <E-NP/O><I-LOCATION> I <S-NP/O><O> look <S-VP/O><O> that <S-SBAR/O><O> it's <O> unreal... <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924018586020301e+17 : How <S-ADVP/O><O> can <O/O><O> I <S-NP/O><O> forget <S-VP/O><O> about <S-PP/O><O> the <B-NP/O><O> national <I-NP/O><O> rail <E-NP/O><O> at <S-PP/O><O> Highbury <B-NP/S-LOC><O> &amp; <O> Islington!? <O> Been <B-VP/O><O> taking <E-VP/O><O> the <B-NP/O><O> longest <I-NP/O><O> route <I-NP/O><O> home <E-NP/O><O> all <B-NP/O><O> this <I-NP/O><O> timeðŸ˜’ <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924018776863501e+17 : KAISOO <I-NP/B-MISC><O> BLACK <I-NP/E-MISC><O> HAIR <E-NP/O><O> I <S-NP/O><O> LOVE <S-VP/O><O> THIS <S-NP/O><O> ALTHOUGH <S-SBAR/O><O> JONGIN'S <O> LOOKS <S-VP/O><O> KINDA <B-ADJP/O><O> WEIRD <E-ADJP/O><O> IN <S-PP/O><O> THE <B-NP/O><O> PIC <E-NP/O><O> BUT <O/O><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924020491912397e+17 : I'm <O> at <S-PP/O><O> W <B-NP/B-LOC><O> London <I-NP/E-LOC><B-LOCATION> Hotel <E-NP/O><I-LOCATION> in <S-PP/O><O> London, <O> Greater <S-NP/S-LOC><B-LOCATION> London <B-NP/B-LOC><I-LOCATION> https://t.co/565Lvqk6cv <O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924020619000998e+17 : Jake <B-NP/B-PER><O> Livermore <E-NP/E-PER><O> is <S-VP/O><O> a <B-NP/O><O> Bellend <E-NP/S-MISC><O>
"
0,0,0,0,0,0,0,0,0,0,"5.9924021329933504e+17 : All <O/O><O> very <B-ADJP/O><O> confusing <E-ADJP/O><O> on <S-PP/O><O> Cobb <B-NP/B-ORG><O> St. <I-NP/I-ORG><O> There <E-NP/E-ORG><O> were <S-VP/O><O> coppers <S-NP/O><O> dressed <S-VP/O><O> as <S-PP/O><O> coppers, <O> actors <S-NP/O><O> dressed <S-NP/O><O> as <S-VP/O><O> coppers,â€¦ <O> https://t.co/iiM5uHizes <O>
"
